# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  021211.68+050917.4   4401    55510   50        156751387   2.289534281386716    20.473842974         0.05499414     -99.0                0.0      ""         0             1.6212044808541601   -2.172230856879853       -2.8277126126315246     -2.752959893835683     0.047721713426137506   -1.9701409748858885     0.04215219318320798    2.2891967107502493   1.508117533806102     2.2891881858748797     0.0                  3083.493793841204    1493.5302043387499   3082.9775524021006   10330.748881561276   1309.7873451953824   0.13502489316627636    0.47818992379510733   1.1113340417571566E-6   1553.3934356736304   1553.3935441332642   1553.3933952477157   3.5086184956527644    0.0                   0.00503716068285089      0.4553669829951899    0.3722179406762722    0.17403028766420903    1.3913687919341986    2354.3771391984806   2       11.28747039074287    8.777968821895826     0       
  005443.15-001349.0   4224    55481   234       87927324    2.489                20.48059679          0.042456403    -99.0                1.7      0000       1             0.7797724042880054   -0.7611229370728086      -0.9037301455403277     -1.4441022799032777    0.2982397781865163     -0.9813572241067503     0.3191193953019151     3.315765893343252    2.254621576472128     3.3157639214913663     0.0                  2061.0310993799903   850.0034659391673    2060.5948866616363   8321.738562025674    875.8078457415854    0.2926127692225706     0.8273533409529036    1.4725470311181122E-7   1562.7454996678036   1562.7458285620378   1562.7454582771022   1.7559669393140849    0.0                   -0.005010183136649125    0.4551960519076887    0.3718774118654412    2.6247983967332402     8.172064187855472     2777.3172307701975   0       4.0621578243362055   1.478422453992663     0       
  123606.20+142752.2   5405    56010   716       239584829   3.525                20.488953709999997   0.041254915    -99.0                0.0      ""         0             1.1921775125852043   -0.6594207337811926      -0.7335042255992319     -99.0                  -99.0                  -99.0                   -99.0                  2.9357229502455504   1.166799262791724     2.935718658474119      0.0                  4865.187280691634    1538.3623895610942   4864.392999950151    12858.718428689937   2066.1440234605416   0.10974588493192165    0.5795928929631228    5.530353338161894E-7    1535.8030840693636   1535.8029703442373   1535.8030416921795   3.1361597073517933    0.0                   -0.009087920363228181    0.45554930764817814   0.37235964029262225   2.1368330938348663     1.1820020851335624    5618.824019744127    1       16.745076603063616   6.696462951095052     0       
  111033.08+271655.5   6435    56341   174       348813487   3.8587852279439536   20.499973262         0.042859256    -99.0                0.0      ""         0             1.601723953402779    -1.1155812017320146      -1.048409973452097      -99.0                  -99.0                  -99.0                   -99.0                  2.975442055378387    1.1860698455162952    2.9754332267276973     0.0                  3294.3928004759873   983.2214610454563    3293.9636410530757   10680.310489982368   1399.339187732582    0.16426083688381585    1.0409483836467706    9.151212725245975E-7    1524.6052019059744   1524.6048508390668   1524.6051585676466   2.0553908148359628    0.0                   -0.004425925047208011    0.4554345451181293    0.37222158697520974   1.797215426184266      1.1735451628635676    11704.381139863617   0       7.755583904189416    3.342657422508965     0       
  114217.63+544226.3   6697    56419   900       506728993   3.847064571888272    20.502148097000003   0.044026952    17.750999999999998   2.3      0000       0             0.8647653694515175   -0.4814274523576769      -0.5245421566426379     -99.0                  -99.0                  -99.0                   -99.0                  3.9058415191171343   1.98736312074419      3.9058415191171343     0.0                  4567.130856208324    1756.6349008392208   4566.334359740664    0.0                  1939.5670378669677   0.15554252164604324    0.5284965742500098    0.0                     1527.126391274154    1527.1262481649132   1527.1263460944829   3.8548570930635986    0.0                   -0.009733053968710504    0.4555734901170278    0.37235082292818583   5.0461161763669224     1.8369588934797096    15582.576395029106   1       6.912378133138605    1.9920582090160348    0       
  000926.57+310306.9   7133    56567   594       377906390   2.4220038616244666   20.503527035999998   0.058272544    -99.0                0.0      ""         0             1.6472948722408192   -0.9614789738327918      -1.1525462457949078     -1.7430043888532787    0.27967242614194354    -1.3188893325004514     0.2950772547974375     2.768889255613274    1.0757174188814052    2.7688855752855934     0.0                  4680.731895180544    1273.7315676086284   4679.820673990641    12633.105327387262   1987.7670898757442   0.10759156812984047    0.5775077576408072    4.923799501693329E-7    1532.040057105005    1532.0401632476398   1532.0400142085496   3.13492359412773      0.0                   -0.01018214085510531     0.4555508823077901    0.3724225696626189    1.742831033661787      1.1648448784831906    9846.648314704335    1       10.549633207542808   4.893466267671542     0       
  114859.04+060646.5   4848    55955   120       165412052   2.7273682348718884   20.50866271          0.048163258    17.273               2.9      0000       1             1.0748548907657756   -0.11807464181604305     -0.11807464181604305    -0.43839248444744217   0.25487663467993593    0.024823408308567916    0.30007934615218956    4.497150138976854    1.7606243632869194    4.4971450714200465     0.0                  2221.7176531248942   668.2349628487488    2221.2413162022167   8681.121165793511    943.9663683634648    0.36816585336114144    1.0330560385018202    2.883244871313969E-7    1538.439302887294    1538.4387436650325   1538.4392620532526   1.4242972286328166    0.0                   -0.007542495331110035    0.4552746512894366    0.37215976582411847   3.7901324434569688     4.4330066157274       2699.6948366748065   0       14.078902933093756   3.213233334711008     0       
  104832.54+275858.5   6449    56356   324       353164463   2.672                20.510538691999997   0.0443606      -99.0                0.0      ""         0             1.1354784861089497   -0.5244743042800588      -0.5634585117216396     -0.6534082767389263    0.05228109137764118    -0.280998486427132      0.06482290865860954    2.0114294142795863   2.4047789334939096    2.011428552477097      0.0                  3956.008572569455    3543.959156783988    3955.1283261412873   11676.429092444143   1680.0627127386606   0.09247968059248182    0.23833115930177598   1.4512879965098036E-7   1565.1048358891192   1565.1050227710095   1565.1047953463487   7.918607472167243     0.0                   0.011543720872993405     0.4555593467885837    0.37235876426629805   0.9097631497843395     2.4260041431617156    18290.562746853833   1       8.605766064395446    4.7947539519217175    0       
  132921.39+084520.7   5433    55981   632       190583243   2.2205370770050967   20.530572483         0.042716473    -99.0                0.0      ""         0             3.4490705291047834   -1.7477480255984346      -1.5651437948626        -1.9115749453210884    0.30500089318073526    -1.538997600975024      0.3381746336847401     4.816950957557879    1.1127830313359135    0.6078918768569568     4.209059080700921    3330.0184411299115   894.2659362492387    1119.4102957816153   5812.1760773879705   2333.763863084221    0.2218668918431992     1.4592317882689931    0.5935481917048709      1548.2170156720815   1548.7523844824154   1552.3595332667558   1.3187506419264368    -4.7408422678474835   -0.2782485700541017      0.18426142274854848   0.13999670335006775   3.2116355204088904     1.459007641022879     5101.417540915018    0       7.137679369295789    2.1053223628472004    0       
  113320.24+074642.2   5374    55947   809       182126754   2.2708014988103975   20.533623481000003   0.038937431    17.352               3.5      0000       1             2.090407598518606    -0.6180172472060418      -0.5832434859200039     -0.8105650916547366    0.135813563953043      -0.39389354099927393    0.17713111776706406    3.4182592324591394   0.6619649642804816    3.418256590342739      0.0                  3805.364731087738    580.7830171688788    3805.0033992027948   11461.94691613213    1616.3079446234917   0.1633623410785779     1.4279767826003629    2.565924254340086E-7    1533.3638030388186   1533.3639222549089   1533.363761908287    1.187094040262141     0.0                   -1.722653524390424E-4    0.45547186982762444   0.3722389748479835    3.0144912438954634     0.6523942584280454    3468.566192802031    0       7.656851775117655    2.5540092400320247    0       
  170938.06+310621.1   4997    55738   810       377397862   2.893                20.543213334         0.041055832    17.92                2.2      0h00       0             1.631994663170749    0.08148573202384038      -0.00664495210953631    -0.48166946326097715   0.12743055555928534    -0.26469607173932547    0.13802794739067564    1.444847566657793    -1.0                  0.0                    1.4448469463878517   3197.0702483536484   -1.0                 603.0581724864004    3196.208314177922    1357.8262316280575   0.08220343810888099    0.4077431237072783    0.999997724725642       1538.4184787508666   1538.4183958558242   1538.4184379694957   4.273201946356872     0.0                   -0.012476868967465336    0.4554787301352331    0.37237363970457965   -0.11373674518836197   1.3206962887500364    10903.96150618577    2       9.120825028135668    6.287130611966905     0       
